iteration,	evaluation,	sigma,	axisratio,	bestever,	best,	median,	worst	objective	function	value,	further	objective	values	of	best",	seed=325831,	Sun	Nov	27	14:14:30	2016
1	11	0.856960563598	1.0	-2.18220932419	-2.1822093241915725e+00	-1.35349566905	-1.49986675297	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2	21	0.796137273544	1.03994469015	-2.24373088678	-2.2437308867756376e+00	-1.69233021095	-1.31291746535	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
3	31	0.756901936356	1.10866384129	-2.24373088678	-2.0875008579127736e+00	-1.91324933171	-1.17775845664	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
4	41	0.761834510602	1.1749949694	-2.36713417042	-2.1109587562522187e+00	-1.52254449395	-1.71474738397	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
5	51	0.759860978263	1.24198015697	-2.36713417042	-1.6541327763304987e+00	-1.17237880255	-1.93501539163	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
6	61	0.769370476809	1.26166232379	-2.36713417042	-1.8819597187562509e+00	-1.44289987511	-1.29434280824	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
7	71	0.764317894407	1.31826650601	-2.36713417042	-2.1622745462063815e+00	-1.45270532312	-1.4776425923	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
8	81	0.70087138448	1.38088048064	-2.36713417042	-2.0232847074095832e+00	-1.37115472588	-1.47124453907	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
9	91	0.626726059543	1.38759546005	-2.36713417042	-1.9099242262201277e+00	-1.68187036721	-1.88259720396	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
10	101	0.560175330344	1.42432552276	-2.36713417042	-2.3110886230889420e+00	-1.64489416595	-1.3056276654	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
11	111	0.532520898251	1.43446218132	-2.36713417042	-2.2216960066111127e+00	-1.60282542989	-1.26388203564	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
12	121	0.482077397903	1.46840094745	-2.59681328941	-2.5968132894101417e+00	-1.68984859239	-1.38282191988	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
13	131	0.443612080946	1.45963183376	-2.59681328941	-2.3755962313114258e+00	-1.79209463784	-1.46606388023	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
14	141	0.422548350666	1.47895715515	-2.59681328941	-2.2548357445262277e+00	-1.97764141541	-1.368408598	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
15	151	0.427935097995	1.51035866453	-2.59681328941	-2.0881571268176087e+00	-1.85845521304	-1.26679442109	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
16	161	0.40141731977	1.59831494982	-2.59681328941	-2.2494840857737923e+00	-1.74121249944	-1.44799860398	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
17	171	0.389591345684	1.64241569923	-2.59681328941	-2.2994482092313553e+00	-1.84300221042	-1.49675176272	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
18	181	0.348562771677	1.57804857201	-2.59681328941	-2.1832089802532306e+00	-1.91494486272	-1.11827752518	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
19	191	0.355404744007	1.57634911182	-2.59681328941	-2.5299040202002221e+00	-1.93123330801	-1.35797455783	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
20	201	0.406592172513	1.58282815447	-2.59681328941	-2.3809973630947066e+00	-1.90936873081	-1.24100202789	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671	0.910141315671
